Domain_code,Domain,Area_code,Area,Element _code,Element,Crop _code,Crop,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,5101,Eastern Africa,5510,Production,560,Grapes,2019,2019,tonnes,24627,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,242,"Groundnuts, with shell",2016,2016,ha,2916698,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,242,"Groundnuts, with shell",2017,2017,ha,3017622,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,242,"Groundnuts, with shell",2018,2018,ha,2913007,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,242,"Groundnuts, with shell",2019,2019,ha,2885444,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,242,"Groundnuts, with shell",2016,2016,hg/ha,6212,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,242,"Groundnuts, with shell",2017,2017,hg/ha,6811,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,242,"Groundnuts, with shell",2018,2018,hg/ha,6591,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,242,"Groundnuts, with shell",2019,2019,hg/ha,6353,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,242,"Groundnuts, with shell",2016,2016,tonnes,1811789,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,242,"Groundnuts, with shell",2017,2017,tonnes,2055189,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,242,"Groundnuts, with shell",2018,2018,tonnes,1919880,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,242,"Groundnuts, with shell",2019,2019,tonnes,1832987,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,677,Hops,2016,2016,ha,31367,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,677,Hops,2017,2017,ha,38112,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,677,Hops,2018,2018,ha,37275,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,677,Hops,2019,2019,ha,33702,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,677,Hops,2016,2016,hg/ha,12776,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,677,Hops,2017,2017,hg/ha,12870,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,677,Hops,2018,2018,hg/ha,12993,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,677,Hops,2019,2019,hg/ha,13157,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,677,Hops,2016,2016,tonnes,40074,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,677,Hops,2017,2017,tonnes,49052,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,677,Hops,2018,2018,tonnes,48431,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,677,Hops,2019,2019,tonnes,44342,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,780,Jute,2016,2016,ha,4314,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,780,Jute,2017,2017,ha,4378,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,780,Jute,2018,2018,ha,4443,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,780,Jute,2019,2019,ha,4508,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,780,Jute,2016,2016,hg/ha,14077,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,780,Jute,2017,2017,hg/ha,14084,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,780,Jute,2018,2018,hg/ha,13950,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,780,Jute,2019,2019,hg/ha,13853,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,780,Jute,2016,2016,tonnes,6073,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,780,Jute,2017,2017,tonnes,6166,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,780,Jute,2018,2018,tonnes,6198,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,780,Jute,2019,2019,tonnes,6245,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2016,2016,ha,15789,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2017,2017,ha,16170,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2018,2018,ha,16532,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2019,2019,ha,16897,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,407,"Leeks, other alliaceous vegetables",2016,2016,hg/ha,4376,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,407,"Leeks, other alliaceous vegetables",2017,2017,hg/ha,4356,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,407,"Leeks, other alliaceous vegetables",2018,2018,hg/ha,4329,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,407,"Leeks, other alliaceous vegetables",2019,2019,hg/ha,4347,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,407,"Leeks, other alliaceous vegetables",2016,2016,tonnes,6910,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,407,"Leeks, other alliaceous vegetables",2017,2017,tonnes,7044,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,407,"Leeks, other alliaceous vegetables",2018,2018,tonnes,7157,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,407,"Leeks, other alliaceous vegetables",2019,2019,tonnes,7345,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,497,Lemons and limes,2016,2016,ha,15077,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,497,Lemons and limes,2017,2017,ha,15326,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,497,Lemons and limes,2018,2018,ha,16944,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,497,Lemons and limes,2019,2019,ha,16911,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,497,Lemons and limes,2016,2016,hg/ha,60520,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,497,Lemons and limes,2017,2017,hg/ha,56818,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,497,Lemons and limes,2018,2018,hg/ha,58488,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,497,Lemons and limes,2019,2019,hg/ha,60911,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,497,Lemons and limes,2016,2016,tonnes,91246,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,497,Lemons and limes,2017,2017,tonnes,87080,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,497,Lemons and limes,2018,2018,tonnes,99102,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,497,Lemons and limes,2019,2019,tonnes,103007,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,201,Lentils,2016,2016,ha,118739,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,201,Lentils,2017,2017,ha,124053,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,201,Lentils,2018,2018,ha,104664,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,201,Lentils,2019,2019,ha,92487,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,201,Lentils,2016,2016,hg/ha,14304,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,201,Lentils,2017,2017,hg/ha,14415,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,201,Lentils,2018,2018,hg/ha,13770,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,201,Lentils,2019,2019,hg/ha,13268,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,201,Lentils,2016,2016,tonnes,169845,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,201,Lentils,2017,2017,tonnes,178828,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,201,Lentils,2018,2018,tonnes,144119,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,201,Lentils,2019,2019,tonnes,122716,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,372,Lettuce and chicory,2016,2016,ha,1753,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,372,Lettuce and chicory,2017,2017,ha,593,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,372,Lettuce and chicory,2018,2018,ha,605,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,372,Lettuce and chicory,2019,2019,ha,856,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,372,Lettuce and chicory,2016,2016,hg/ha,73474,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,372,Lettuce and chicory,2017,2017,hg/ha,84958,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,372,Lettuce and chicory,2018,2018,hg/ha,70033,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,372,Lettuce and chicory,2019,2019,hg/ha,52827,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,372,Lettuce and chicory,2016,2016,tonnes,12880,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,372,Lettuce and chicory,2017,2017,tonnes,5038,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,372,Lettuce and chicory,2018,2018,tonnes,4237,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,372,Lettuce and chicory,2019,2019,tonnes,4522,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,333,Linseed,2016,2016,ha,81915,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,333,Linseed,2017,2017,ha,80578,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,333,Linseed,2018,2018,ha,85133,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,333,Linseed,2019,2019,ha,70631,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,333,Linseed,2016,2016,hg/ha,10873,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,333,Linseed,2017,2017,hg/ha,11090,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,333,Linseed,2018,2018,hg/ha,11491,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,333,Linseed,2019,2019,hg/ha,11444,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,333,Linseed,2016,2016,tonnes,89066,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,333,Linseed,2017,2017,tonnes,89359,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,333,Linseed,2018,2018,tonnes,97829,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,333,Linseed,2019,2019,tonnes,80832,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,56,Maize,2016,2016,ha,16669845,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,56,Maize,2017,2017,ha,16845149,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,56,Maize,2018,2018,ha,17097810,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,56,Maize,2019,2019,ha,15780387,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,56,Maize,2016,2016,hg/ha,17347,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,56,Maize,2017,2017,hg/ha,20112,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,56,Maize,2018,2018,hg/ha,19572,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,56,Maize,2019,2019,hg/ha,19489,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,56,Maize,2016,2016,tonnes,28917234,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,56,Maize,2017,2017,tonnes,33878399,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,56,Maize,2018,2018,tonnes,33463604,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,56,Maize,2019,2019,tonnes,30755075,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,446,"Maize, green",2016,2016,ha,17567,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,446,"Maize, green",2017,2017,ha,18200,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,446,"Maize, green",2018,2018,ha,18844,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,446,"Maize, green",2019,2019,ha,19491,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,446,"Maize, green",2016,2016,hg/ha,34826,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,446,"Maize, green",2017,2017,hg/ha,34760,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,446,"Maize, green",2018,2018,hg/ha,34636,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,446,"Maize, green",2019,2019,hg/ha,34598,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,446,"Maize, green",2016,2016,tonnes,61178,A,"Aggregate, may include official, semi-official, estimated or calculated data"
